time_s,explored_fraction,mean_target_separation,frontier_reuse_frequency,target_reassignment_count,revisit_ratio,active_frontier_count,mean_speed,mean_pairwise_distance
0.1,0.06447803495512518,28.00541575190197,0.0,0,0.5,24,0.0,28.00541575190197
0.2,0.06447803495512518,28.00541575190197,0.0,0,0.6666666666666666,24,0.0,28.00541575190197
0.30000000000000004,0.06447803495512518,28.00541575190197,0.0,0,0.75,24,0.0,28.00541575190197
0.4,0.06447803495512518,28.00541575190197,0.0,0,0.8,24,0.0,28.00541575190197
0.5,0.06447803495512518,28.00541575190197,0.0,0,0.8333333333333334,24,0.0,28.00541575190197
0.6,0.06447803495512518,28.00541575190197,0.0,0,0.8571428571428571,24,0.0,28.00541575190197
0.7,0.06447803495512518,28.00541575190197,0.0,0,0.875,24,0.0,28.00541575190197
0.7999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.8888888888888888,24,0.0,28.00541575190197
0.8999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.9,24,0.0,28.00541575190197
0.9999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.9090909090909091,24,0.0,28.00541575190197
1.0999999999999999,0.06447803495512518,28.00541575190197,0.0,0,0.9166666666666666,24,0.0,28.00541575190197
1.2,0.06447803495512518,28.00541575190197,0.0,0,0.9230769230769231,24,0.0,28.00541575190197
1.3,0.06447803495512518,28.00541575190197,0.0,0,0.9285714285714286,24,0.0,28.00541575190197
1.4000000000000001,0.06447803495512518,28.00541575190197,0.0,0,0.9333333333333333,24,0.0,28.00541575190197
1.5000000000000002,0.06447803495512518,28.00541575190197,0.0,0,0.9375,24,0.0,28.00541575190197
1.6000000000000003,0.06447803495512518,28.00541575190197,0.0,0,0.9411764705882353,24,0.0,28.00541575190197
1.7000000000000004,0.06447803495512518,28.00541575190197,0.0,0,0.9444444444444444,24,0.0,28.00541575190197
1.8000000000000005,0.06447803495512518,28.00541575190197,0.0,0,0.9473684210526315,24,0.0,28.00541575190197
1.9000000000000006,0.06447803495512518,28.00541575190197,0.0,0,0.95,24,0.0,28.00541575190197
2.0000000000000004,0.06636750118091639,28.00541575190197,0.0,10,0.9523809523809523,22,1.5,28.000846624327828
2.1000000000000005,0.06778460085025981,28.00541575190197,0.0,0,0.9545454545454546,22,1.5,27.992312892183655
2.2000000000000006,0.0682569674067076,28.00541575190197,0.0,0,0.9565217391304348,22,1.40358336978853,27.987677985076516
2.3000000000000007,0.06967406707605102,28.00541575190197,0.0,0,0.9541666666666667,24,1.3593452795435048,27.98115438039366
2.400000000000001,0.07109116674539442,28.00541575190197,0.0,0,0.952,22,1.3631984602551832,27.968891308657394
